Om	H0	M	w_m	k	alpha	tau	chi
0.2969158336174612	68.95919139523228	-19.36823977423964	0.14119446708345415	39536.061538528265	0.00594757880173389	-7.496600926175229e-07	1594.563124995626
0.2969158336174612	68.95919139523228	-19.36823977423964	0.14119446708345415	39536.061538528265	0.00594757880173389	-7.496600926175229e-07	1594.563124995626
0.2969158336174612	68.95919139523228	-19.36823977423964	0.14119446708345415	39536.061538528265	0.00594757880173389	-7.496600926175229e-07	1594.563124995626
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29835739472327905	68.92851380974004	-19.382458285512694	0.14175377571451034	39357.13642266588	0.00676783885941881	1.1930695346775682e-06	1581.8273525925572
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29354329484706926	69.04689655279158	-19.381462218891947	0.1399460003622781	40099.56296822271	0.0027440623025402665	2.0452336574385877e-06	1585.1439768289206
0.29534187829287684	68.91216968040618	-19.3782531293689	0.14025452447931122	39122.606712512716	0.012490102447153633	1.6623151894942942e-06	1584.4847229829531
0.29534187829287684	68.91216968040618	-19.3782531293689	0.14025452447931122	39122.606712512716	0.012490102447153633	1.6623151894942942e-06	1584.4847229829531
0.29534187829287684	68.91216968040618	-19.3782531293689	0.14025452447931122	39122.606712512716	0.012490102447153633	1.6623151894942942e-06	1584.4847229829531
0.29534187829287684	68.91216968040618	-19.3782531293689	0.14025452447931122	39122.606712512716	0.012490102447153633	1.6623151894942942e-06	1584.4847229829531
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.3029724486458171	68.27594796128918	-19.3969691710148	0.14123379026814936	38083.44603725058	0.010842671101007048	3.7459430209197996e-06	1585.7900258782884
0.2929386248413404	69.07164861817164	-19.38079484300009	0.13975787300569245	39431.867643435384	0.012620013526219161	2.764310002829986e-06	1585.0655587850094
0.2929386248413404	69.07164861817164	-19.38079484300009	0.13975787300569245	39431.867643435384	0.012620013526219161	2.764310002829986e-06	1585.0655587850094
0.2929386248413404	69.07164861817164	-19.38079484300009	0.13975787300569245	39431.867643435384	0.012620013526219161	2.764310002829986e-06	1585.0655587850094
