Om	H0	M	chi
0.33118676751546144	67.03325046615002	-19.44112969715171	1692.6584087039548
0.3368546663550319	66.41270027863288	-19.460360131988836	1669.814061211225
0.3368546663550319	66.41270027863288	-19.460360131988836	1669.814061211225
0.3368546663550319	66.41270027863288	-19.460360131988836	1669.814061211225
0.3374751615420634	66.35097153895887	-19.45771614519868	1664.9439052986418
0.3372756513910108	66.35788396366338	-19.45985031457165	1665.3447124656182
0.3372756513910108	66.35788396366338	-19.45985031457165	1665.3447124656182
0.3372756513910108	66.35788396366338	-19.45985031457165	1665.3447124656182
0.3372756513910108	66.35788396366338	-19.45985031457165	1665.3447124656182
0.3372756513910108	66.35788396366338	-19.45985031457165	1665.3447124656182
0.3340657883754816	66.52468719231108	-19.45681665227523	1649.1564647535222
0.3340657883754816	66.52468719231108	-19.45681665227523	1649.1564647535222
0.33252389874981414	66.59792037906408	-19.45484588931296	1640.4004256097182
0.3297103288811382	66.87478318367363	-19.441315536516793	1636.2273543741169
0.32417905693413646	67.3346743437998	-19.431903924385495	1633.660965835054
0.32417905693413646	67.3346743437998	-19.431903924385495	1633.660965835054
0.3269668459844448	66.94209893978973	-19.443014335653857	1616.5816094070783
0.3269668459844448	66.94209893978973	-19.443014335653857	1616.5816094070783
0.3241830958829848	67.16698072197572	-19.436679511161376	1611.426193289436
0.3241830958829848	67.16698072197572	-19.436679511161376	1611.426193289436
0.319135656780914	67.51524182605998	-19.422182290700725	1595.921158862895
0.31251191538356793	68.09675437666917	-19.40803698923974	1596.0140328629168
0.31251191538356793	68.09675437666917	-19.40803698923974	1596.0140328629168
0.31251191538356793	68.09675437666917	-19.40803698923974	1596.0140328629168
0.3125937115727359	68.06151715442425	-19.40763601022678	1591.8921463323663
0.30354103878764693	68.79686304183616	-19.390216938205214	1592.0613260251996
0.30354103878764693	68.79686304183616	-19.390216938205214	1592.0613260251996
0.2960262399770346	69.28445172792566	-19.370471773606774	1579.3198059863673
0.2960262399770346	69.28445172792566	-19.370471773606774	1579.3198059863673
0.2955235335378778	69.33080665403251	-19.36540897194531	1583.1422336279793
0.2955235335378778	69.33080665403251	-19.36540897194531	1583.1422336279793
0.2955235335378778	69.33080665403251	-19.36540897194531	1583.1422336279793
0.2955235335378778	69.33080665403251	-19.36540897194531	1583.1422336279793
0.2955235335378778	69.33080665403251	-19.36540897194531	1583.1422336279793
0.2955235335378778	69.33080665403251	-19.36540897194531	1583.1422336279793
0.2922042285758306	69.52611408745838	-19.366375302441902	1575.126969914212
0.28863403375456015	69.6471329903638	-19.363335632140338	1570.3509255656295
0.28863403375456015	69.6471329903638	-19.363335632140338	1570.3509255656295
0.28863403375456015	69.6471329903638	-19.363335632140338	1570.3509255656295
0.29088308587090567	69.49221163172633	-19.36491864398872	1569.2125249775181
0.29088308587090567	69.49221163172633	-19.36491864398872	1569.2125249775181
0.29088308587090567	69.49221163172633	-19.36491864398872	1569.2125249775181
0.29088308587090567	69.49221163172633	-19.36491864398872	1569.2125249775181
0.29707964607320564	68.99689946059635	-19.37732413596899	1565.362146778749
0.29707964607320564	68.99689946059635	-19.37732413596899	1565.362146778749
0.2957124462848459	69.16809525179745	-19.38025108949824	1567.4074231847753
0.30105085628535955	68.51431421752515	-19.39203335740182	1566.1242859057652
0.30105085628535955	68.51431421752515	-19.39203335740182	1566.1242859057652
0.30105085628535955	68.51431421752515	-19.39203335740182	1566.1242859057652
0.30105085628535955	68.51431421752515	-19.39203335740182	1566.1242859057652
0.30105085628535955	68.51431421752515	-19.39203335740182	1566.1242859057652
0.30105085628535955	68.51431421752515	-19.39203335740182	1566.1242859057652
0.3005295859632548	68.55289137842443	-19.393619199422666	1565.111364221232
0.2930615414895337	69.32237668861315	-19.374366270559324	1566.1317784332737
0.2935041782756823	69.32224614416943	-19.38071589602791	1571.0126004758931
0.2957844822005212	69.06194808017062	-19.38327574747684	1563.8257731928804
0.2957844822005212	69.06194808017062	-19.38327574747684	1563.8257731928804
0.3008204866201092	68.52981894276475	-19.393853979879662	1565.2804794955798
0.3008204866201092	68.52981894276475	-19.393853979879662	1565.2804794955798
0.3008204866201092	68.52981894276475	-19.393853979879662	1565.2804794955798
0.3008204866201092	68.52981894276475	-19.393853979879662	1565.2804794955798
0.2985559666789463	68.7269729078069	-19.389131618223477	1564.0785147023469
0.30529355917117934	68.29353008762547	-19.40280621782756	1564.6694521973384
0.30529355917117934	68.29353008762547	-19.40280621782756	1564.6694521973384
0.2962383108823257	69.06997103904911	-19.3834525297544	1564.856392958401
0.2962383108823257	69.06997103904911	-19.3834525297544	1564.856392958401
0.2962383108823257	69.06997103904911	-19.3834525297544	1564.856392958401
0.2962383108823257	69.06997103904911	-19.3834525297544	1564.856392958401
0.30005538256164854	68.74639014424712	-19.39196473020914	1563.465708679513
0.30005538256164854	68.74639014424712	-19.39196473020914	1563.465708679513
0.30005538256164854	68.74639014424712	-19.39196473020914	1563.465708679513
0.2963049465733459	69.10093657730786	-19.381554926838966	1565.8875984167591
0.30639403846216445	68.21152087432023	-19.399731529102024	1566.5248389846279
0.30639403846216445	68.21152087432023	-19.399731529102024	1566.5248389846279
0.30639403846216445	68.21152087432023	-19.399731529102024	1566.5248389846279
0.30953234326322593	67.87814905973502	-19.409732836614957	1571.9144201820343
0.30953234326322593	67.87814905973502	-19.409732836614957	1571.9144201820343
0.30953234326322593	67.87814905973502	-19.409732836614957	1571.9144201820343
0.3074753105964687	68.10398678670956	-19.40073017627144	1569.185180989964
0.3074753105964687	68.10398678670956	-19.40073017627144	1569.185180989964
0.3074753105964687	68.10398678670956	-19.40073017627144	1569.185180989964
0.3074753105964687	68.10398678670956	-19.40073017627144	1569.185180989964
0.3074753105964687	68.10398678670956	-19.40073017627144	1569.185180989964
0.30836092373185275	67.99427095293424	-19.405938525119414	1569.6809288069383
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.3021104278392826	68.47913098280445	-19.392930746714956	1564.6759031260497
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.2925773297149278	69.23920090630058	-19.37566679095348	1565.6598889104398
0.294291752739389	69.16221611925758	-19.37871543245767	1564.008164071224
0.2975588540131558	68.78662507811059	-19.390090433443493	1565.0464329794686
0.2975588540131558	68.78662507811059	-19.390090433443493	1565.0464329794686
0.2975588540131558	68.78662507811059	-19.390090433443493	1565.0464329794686
0.2959731055044168	68.87555169030225	-19.385219783309292	1567.3148391916804
0.2959731055044168	68.87555169030225	-19.385219783309292	1567.3148391916804
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.2958776820875788	68.99209735885633	-19.385691287868447	1563.888902424458
0.30235728664389194	68.54198180175044	-19.39704470767678	1563.4016339627024
0.30235728664389194	68.54198180175044	-19.39704470767678	1563.4016339627024
0.30235728664389194	68.54198180175044	-19.39704470767678	1563.4016339627024
0.29861158108948377	68.88621812746266	-19.38425767666086	1563.6511222615693
0.296985940725079	68.93917549068293	-19.38264530597194	1562.8242602934909
0.2979298219233787	68.85911528740313	-19.382991215292613	1563.2203708706572
0.2979298219233787	68.85911528740313	-19.382991215292613	1563.2203708706572
0.2979298219233787	68.85911528740313	-19.382991215292613	1563.2203708706572
0.2979298219233787	68.85911528740313	-19.382991215292613	1563.2203708706572
0.3038958018483828	68.31546020027993	-19.401321721323136	1565.3830638235195
0.3006094278998094	68.51066857475021	-19.400944688847815	1568.5920657331603
0.3006094278998094	68.51066857475021	-19.400944688847815	1568.5920657331603
0.30080859494031986	68.48238029308911	-19.399695092581585	1568.3756962542107
0.2945558011507723	69.08979011082073	-19.379318443970664	1564.1136744489133
0.2945558011507723	69.08979011082073	-19.379318443970664	1564.1136744489133
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30028842984608517	68.68825547419807	-19.390924837034106	1562.4133261830318
0.30367891621547055	68.3966644269905	-19.398125112866865	1563.6848488788078
0.3020940307020397	68.54259845838357	-19.39842028473119	1563.8009529545495
0.3020940307020397	68.54259845838357	-19.39842028473119	1563.8009529545495
0.3020940307020397	68.54259845838357	-19.39842028473119	1563.8009529545495
0.3020940307020397	68.54259845838357	-19.39842028473119	1563.8009529545495
0.3020940307020397	68.54259845838357	-19.39842028473119	1563.8009529545495
0.29853912679435285	68.80301154860724	-19.389813617211377	1562.7082579898315
0.29853912679435285	68.80301154860724	-19.389813617211377	1562.7082579898315
0.29853912679435285	68.80301154860724	-19.389813617211377	1562.7082579898315
0.3006233011016847	68.69115739780666	-19.388601611250614	1563.0027112971813
0.3006233011016847	68.69115739780666	-19.388601611250614	1563.0027112971813
0.3006233011016847	68.69115739780666	-19.388601611250614	1563.0027112971813
0.3006233011016847	68.69115739780666	-19.388601611250614	1563.0027112971813
0.2945974581074679	69.21651853635106	-19.376323670610578	1565.5602678575071
0.3051494597112412	68.31545851117019	-19.406602671294586	1566.8281561589383
0.3051494597112412	68.31545851117019	-19.406602671294586	1566.8281561589383
0.305669060575581	68.29587498609563	-19.39706700583964	1566.1953094150917
0.305669060575581	68.29587498609563	-19.39706700583964	1566.1953094150917
0.305669060575581	68.29587498609563	-19.39706700583964	1566.1953094150917
0.305669060575581	68.29587498609563	-19.39706700583964	1566.1953094150917
0.305669060575581	68.29587498609563	-19.39706700583964	1566.1953094150917
0.2997915078517253	68.7796737164648	-19.382757452105633	1565.180989142888
0.2997915078517253	68.7796737164648	-19.382757452105633	1565.180989142888
0.29817210445627973	68.9226314813031	-19.37575623419107	1568.8322407629864
0.29817210445627973	68.9226314813031	-19.37575623419107	1568.8322407629864
0.29817210445627973	68.9226314813031	-19.37575623419107	1568.8322407629864
0.30012907870276123	68.69201687096435	-19.382220092990025	1567.568741339673
0.3001801293433897	68.78293068010339	-19.38653679896022	1564.367447630889
0.2942267950068856	69.27195424430612	-19.373351928367736	1567.0836901298971
0.2942267950068856	69.27195424430612	-19.373351928367736	1567.0836901298971
0.29704370265558244	69.05888421169338	-19.378616328284824	1566.2647100797224
0.30545275408116496	68.39058015995121	-19.398681754124734	1566.841259549001
0.30545275408116496	68.39058015995121	-19.398681754124734	1566.841259549001
0.30609555312798853	68.35640928819859	-19.398455222361566	1568.0230982620137
0.30609555312798853	68.35640928819859	-19.398455222361566	1568.0230982620137
0.3022347235917342	68.59688370199072	-19.386630119352283	1566.6647525037333
0.3022347235917342	68.59688370199072	-19.386630119352283	1566.6647525037333
0.2998800060879516	68.82530723253353	-19.384736120117402	1565.3148088754149
0.2974282887252579	69.05627926184884	-19.375324639437643	1569.3370780081382
0.29926771172222105	68.95325525651114	-19.378971548367655	1571.3137040194902
0.29926771172222105	68.95325525651114	-19.378971548367655	1571.3137040194902
0.29926771172222105	68.95325525651114	-19.378971548367655	1571.3137040194902
0.29536619977611894	69.21262241030227	-19.376038986600125	1568.011466472793
0.29536619977611894	69.21262241030227	-19.376038986600125	1568.011466472793
0.2993353510581578	68.83971621166928	-19.38194342170923	1565.2979162814133
0.2993353510581578	68.83971621166928	-19.38194342170923	1565.2979162814133
0.2993353510581578	68.83971621166928	-19.38194342170923	1565.2979162814133
0.2993353510581578	68.83971621166928	-19.38194342170923	1565.2979162814133
0.2993353510581578	68.83971621166928	-19.38194342170923	1565.2979162814133
0.2984072294280897	68.87988931625654	-19.38861617819621	1563.7297153244888
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2996526408750658	68.71504440215223	-19.39387121545367	1563.38824957174
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.2960459302234656	69.03066150884999	-19.383581028543716	1563.4003000500136
0.29560594155020553	68.9755136550798	-19.389336119918706	1566.7505109866963
0.29462649848512373	68.9804071042576	-19.385421089951098	1568.2070421054
0.29462649848512373	68.9804071042576	-19.385421089951098	1568.2070421054
0.29462649848512373	68.9804071042576	-19.385421089951098	1568.2070421054
0.2922057733117765	69.22044008831726	-19.38201858347838	1569.2367428887385
0.29973256735532566	68.62617271180228	-19.39755171926993	1565.9380895898244
0.29973256735532566	68.62617271180228	-19.39755171926993	1565.9380895898244
0.2974558961125949	68.77006853012061	-19.390440001776977	1566.2645779292423
0.29355688003666996	69.21461259576881	-19.377692720372156	1564.5290545163127
0.29355688003666996	69.21461259576881	-19.377692720372156	1564.5290545163127
0.29355688003666996	69.21461259576881	-19.377692720372156	1564.5290545163127
0.30176816621341773	68.56330567207814	-19.392297632318055	1562.975535134094
0.30176816621341773	68.56330567207814	-19.392297632318055	1562.975535134094
0.298856564523589	68.85657077286166	-19.38655536954423	1563.2751883656986
0.3041499073572744	68.44009142100435	-19.396728142168485	1564.398262481014
0.3041499073572744	68.44009142100435	-19.396728142168485	1564.398262481014
0.3041499073572744	68.44009142100435	-19.396728142168485	1564.398262481014
0.3080397169762081	68.04314828262451	-19.406487102759705	1567.8119300536916
0.30089761755712535	68.7466058817661	-19.39141612511675	1565.6649489180181
0.30089761755712535	68.7466058817661	-19.39141612511675	1565.6649489180181
0.2960527084365251	69.010768174964	-19.387090649336567	1564.759689557738
0.2958836925845852	69.04254569995219	-19.383567118371108	1563.5566779105322
0.2958836925845852	69.04254569995219	-19.383567118371108	1563.5566779105322
0.2958836925845852	69.04254569995219	-19.383567118371108	1563.5566779105322
0.2958836925845852	69.04254569995219	-19.383567118371108	1563.5566779105322
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2928965482717976	69.26033047189694	-19.376379868402356	1565.0121950002915
0.2885520495797289	69.67322817153061	-19.364088152670163	1570.7408320995899
0.2885520495797289	69.67322817153061	-19.364088152670163	1570.7408320995899
0.2885520495797289	69.67322817153061	-19.364088152670163	1570.7408320995899
0.2872675018362721	69.72125107969615	-19.367266452271686	1572.9730700102066
0.2872675018362721	69.72125107969615	-19.367266452271686	1572.9730700102066
0.28565334821886523	69.77194855487353	-19.367059474975196	1577.298272150848
0.28565334821886523	69.77194855487353	-19.367059474975196	1577.298272150848
0.2879831150989543	69.629234414228	-19.37207023104483	1573.6279316283274
0.28809292112301854	69.5912930379593	-19.371487877798316	1572.583571410289
0.28809292112301854	69.5912930379593	-19.371487877798316	1572.583571410289
0.2924041981770591	69.23903446637307	-19.382440269216623	1568.8108780893765
0.2924041981770591	69.23903446637307	-19.382440269216623	1568.8108780893765
0.2924041981770591	69.23903446637307	-19.382440269216623	1568.8108780893765
0.2924041981770591	69.23903446637307	-19.382440269216623	1568.8108780893765
0.2924041981770591	69.23903446637307	-19.382440269216623	1568.8108780893765
0.29324524789069123	69.2080838144989	-19.38429391235464	1568.634060911787
0.29324524789069123	69.2080838144989	-19.38429391235464	1568.634060911787
0.29324524789069123	69.2080838144989	-19.38429391235464	1568.634060911787
0.29324524789069123	69.2080838144989	-19.38429391235464	1568.634060911787
0.29465090964170676	69.05291887420104	-19.3889846226113	1568.886751957928
0.29465090964170676	69.05291887420104	-19.3889846226113	1568.886751957928
0.29465090964170676	69.05291887420104	-19.3889846226113	1568.886751957928
0.2968930522993767	68.90035140569104	-19.392898079594794	1567.2553822255848
0.2968930522993767	68.90035140569104	-19.392898079594794	1567.2553822255848
0.2992500091514135	68.79353053569098	-19.39450913770891	1565.7592250640505
0.2992500091514135	68.79353053569098	-19.39450913770891	1565.7592250640505
0.2992500091514135	68.79353053569098	-19.39450913770891	1565.7592250640505
0.2992500091514135	68.79353053569098	-19.39450913770891	1565.7592250640505
0.3007143295521729	68.63453532800808	-19.395266411373026	1563.1308960347144
0.3007143295521729	68.63453532800808	-19.395266411373026	1563.1308960347144
0.30259989290190226	68.56505998801111	-19.392330080607326	1563.9584112658572
0.30259989290190226	68.56505998801111	-19.392330080607326	1563.9584112658572
0.30259989290190226	68.56505998801111	-19.392330080607326	1563.9584112658572
0.3007593543966045	68.64972379906565	-19.39002045991319	1562.7104263850697
0.3007593543966045	68.64972379906565	-19.39002045991319	1562.7104263850697
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.2983480492490671	68.71999669707546	-19.388062135322773	1565.4048927603687
0.297151883089045	68.79313080400084	-19.384625015223243	1567.3584454582704
0.297151883089045	68.79313080400084	-19.384625015223243	1567.3584454582704
0.297151883089045	68.79313080400084	-19.384625015223243	1567.3584454582704
0.29475281590504676	68.9991400592403	-19.38547995799781	1566.7960282270105
0.29475281590504676	68.9991400592403	-19.38547995799781	1566.7960282270105
0.29475281590504676	68.9991400592403	-19.38547995799781	1566.7960282270105
0.29475281590504676	68.9991400592403	-19.38547995799781	1566.7960282270105
0.29475281590504676	68.9991400592403	-19.38547995799781	1566.7960282270105
0.29475281590504676	68.9991400592403	-19.38547995799781	1566.7960282270105
0.293899192568192	69.10975363037977	-19.375917900488457	1566.2816306200816
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29889865657902864	68.66511000994535	-19.389105717504492	1566.1531196677254
0.29767728330991333	68.86385234419154	-19.37866740732279	1566.6326819274848
0.29767728330991333	68.86385234419154	-19.37866740732279	1566.6326819274848
0.29767728330991333	68.86385234419154	-19.37866740732279	1566.6326819274848
0.30094514179022325	68.52973500767438	-19.391517403903077	1565.8141906722562
0.30412002370237834	68.36267016135605	-19.398817369592074	1563.9633081451254
0.30412002370237834	68.36267016135605	-19.398817369592074	1563.9633081451254
0.30412002370237834	68.36267016135605	-19.398817369592074	1563.9633081451254
0.302037400188718	68.60176282139452	-19.397708777992328	1565.0938430249494
0.302037400188718	68.60176282139452	-19.397708777992328	1565.0938430249494
0.302037400188718	68.60176282139452	-19.397708777992328	1565.0938430249494
0.302037400188718	68.60176282139452	-19.397708777992328	1565.0938430249494
0.3014774655898175	68.61482351035171	-19.39624334676671	1563.678669535097
0.29616402746992015	69.0376888093178	-19.381870119745372	1563.2764258604147
0.29616402746992015	69.0376888093178	-19.381870119745372	1563.2764258604147
0.29616402746992015	69.0376888093178	-19.381870119745372	1563.2764258604147
0.30285605729895093	68.42065606658882	-19.402326535016073	1565.1680408239415
0.30285605729895093	68.42065606658882	-19.402326535016073	1565.1680408239415
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.29899575421466706	68.75362152202142	-19.391829508550675	1563.0088189069675
0.2963343493452632	68.8821180261994	-19.38431175672632	1565.4666045276588
0.2963343493452632	68.8821180261994	-19.38431175672632	1565.4666045276588
0.2963343493452632	68.8821180261994	-19.38431175672632	1565.4666045276588
0.3013010052574066	68.52379812994269	-19.39429095737994	1564.0508641238562
0.301043203747622	68.58207714932244	-19.39211837354946	1563.0963624955648
0.2988602335145711	68.78391938935322	-19.392013651448732	1563.3705023371488
0.2988602335145711	68.78391938935322	-19.392013651448732	1563.3705023371488
0.2988602335145711	68.78391938935322	-19.392013651448732	1563.3705023371488
0.2988602335145711	68.78391938935322	-19.392013651448732	1563.3705023371488
0.2988602335145711	68.78391938935322	-19.392013651448732	1563.3705023371488
0.2988602335145711	68.78391938935322	-19.392013651448732	1563.3705023371488
0.3030702689288291	68.43209793065256	-19.40261349333693	1565.1215439833788
0.30136463577732836	68.51929867746706	-19.395723676008426	1563.9368795378707
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
0.2997533800726271	68.7074710364563	-19.392203173052323	1562.6434441686197
